station_id,day_type,slot,median,mean,p10,p90,n
06000,laboral,72,1199.0,1220.3333333333333,977.2,1468.2,27
06000,laboral,73,1290.0,1301.7777777777778,1047.2,1602.4,27
06000,laboral,74,1117.0,1138.0,972.8,1300.2000000000003,27
06000,laboral,75,1097.0,1131.888888888889,931.4,1295.8,27
06000,laboral,76,1046.0,1014.0,865.4,1125.8,27
06000,laboral,77,898.0,905.8518518518518,740.6,1091.6000000000001,27
06000,laboral,78,824.0,827.2962962962963,686.0,981.2,27
06000,laboral,79,733.0,734.2592592592592,594.6,864.2,27
06000,laboral,80,626.0,617.1111111111111,502.0,729.8000000000001,27
06000,laboral,81,585.0,566.3333333333334,455.2,646.0000000000001,27
06000,laboral,82,467.0,475.55555555555554,402.0,594.0000000000001,27
06000,laboral,83,414.0,415.0,338.8,484.0,27
06000,laboral,84,359.0,358.85185185185185,297.2,431.40000000000003,27
06000,laboral,85,331.0,332.3333333333333,263.8,386.8,27
06000,laboral,86,319.0,330.2962962962963,280.6,400.00000000000006,27
06000,laboral,87,287.0,291.18518518518516,244.8,338.6,27
06000,laboral,88,272.0,261.5925925925926,200.0,300.00000000000006,27
06000,laboral,89,253.0,253.14814814814815,213.0,299.20000000000005,27
06000,laboral,90,260.0,260.3703703703704,205.0,324.20000000000005,27
06000,laboral,91,240.0,249.96296296296296,201.4,303.80000000000007,27
06000,laboral,92,254.0,254.37037037037038,205.4,293.40000000000003,27
06000,laboral,93,245.0,246.7037037037037,200.2,298.00000000000006,27
06000,laboral,94,239.0,242.14814814814815,203.6,279.0,27
06000,laboral,95,231.0,230.66666666666666,197.6,273.0,27
06000,fin_de_semana,0,205.0,208.66666666666666,173.6,245.8,12
06000,fin_de_semana,1,183.5,202.58333333333334,170.1,254.0,12
06000,fin_de_semana,2,208.5,214.75,192.2,260.90000000000003,12
06000,fin_de_semana,3,175.0,178.25,153.0,217.8,12
06000,fin_de_semana,4,197.5,197.91666666666666,163.2,227.0,12
06000,fin_de_semana,5,185.0,184.5,151.0,218.70000000000002,12
06000,fin_de_semana,6,194.5,189.75,158.9,217.4,12
06000,fin_de_semana,7,192.0,195.91666666666666,176.3,226.70000000000002,12
06000,fin_de_semana,8,190.5,190.58333333333334,158.6,222.8,12
06000,fin_de_semana,9,206.5,201.66666666666666,170.1,229.70000000000002,12
06000,fin_de_semana,10,198.5,200.41666666666666,161.6,228.4,12
06000,fin_de_semana,11,211.0,212.58333333333334,181.1,253.3,12
06000,fin_de_semana,12,209.5,205.58333333333334,172.1,228.7,12
06000,fin_de_semana,13,204.5,208.5,172.7,251.4,12
06000,fin_de_semana,14,199.0,206.0,179.1,242.2,12
06000,fin_de_semana,15,227.5,224.66666666666666,199.3,242.8,12
06000,fin_de_semana,16,218.0,219.83333333333334,201.5,242.2,12
06000,fin_de_semana,17,220.0,237.91666666666666,206.6,275.9,12
06000,fin_de_semana,18,245.5,249.83333333333334,219.3,289.3,12
06000,fin_de_semana,19,293.0,296.25,260.9,314.8,12
06000,fin_de_semana,20,317.5,325.0,281.2,373.3,12
06000,fin_de_semana,21,384.0,374.4166666666667,328.5,405.1,12
06000,fin_de_semana,22,448.0,450.3333333333333,372.1,548.6,12
06000,fin_de_semana,23,539.0,540.9166666666666,491.0,596.7,12
06000,fin_de_semana,24,563.0,564.3333333333334,492.7,635.7,12
06000,fin_de_semana,25,730.0,700.5833333333334,539.0,805.7,12
06000,fin_de_semana,26,776.0,796.5384615384615,677.4,951.8000000000001,13
06000,fin_de_semana,27,858.0,890.0769230769231,745.6,996.6,13
06000,fin_de_semana,28,934.0,956.6153846153846,820.4,1141.2,13
06000,fin_de_semana,29,951.0,1025.1538461538462,855.8,1188.0,13
06000,fin_de_semana,30,969.0,994.7692307692307,809.8,1252.6000000000001,13
06000,fin_de_semana,31,958.0,1029.8461538461538,907.8,1158.2,13
06000,fin_de_semana,32,866.0,881.7692307692307,701.2,1075.2,13
06000,fin_de_semana,33,863.0,865.5384615384615,757.0,1009.8000000000001,13
06000,fin_de_semana,34,847.0,894.8461538461538,745.0,1052.0,13
06000,fin_de_semana,35,809.0,812.8461538461538,675.2,930.6,13
06000,fin_de_semana,36,707.0,707.4615384615385,635.2,792.8,13
06000,fin_de_semana,37,588.0,591.0,496.8,641.0,13
06000,fin_de_semana,38,514.0,520.2307692307693,438.4,628.4000000000001,13
06000,fin_de_semana,39,425.0,436.9230769230769,346.6,535.8,13
06000,fin_de_semana,40,387.0,388.53846153846155,340.4,469.00000000000006,13
06000,fin_de_semana,41,351.0,342.84615384615387,265.0,405.40000000000003,13
06000,fin_de_semana,42,292.0,295.9230769230769,262.6,317.0,13
06000,fin_de_semana,43,279.0,272.46153846153845,205.20000000000002,328.6,13
06000,fin_de_semana,44,249.0,242.92307692307693,208.6,272.6,13
06000,fin_de_semana,45,240.0,260.3076923076923,224.4,323.8,13
06000,fin_de_semana,46,231.0,231.6153846153846,201.8,274.2,13
06000,fin_de_semana,47,195.0,209.30769230769232,160.8,278.40000000000003,13
06000,fin_de_semana,48,214.0,210.6153846153846,168.2,247.0,13
06000,fin_de_semana,49,197.0,204.15384615384616,167.6,242.8,13
06000,fin_de_semana,50,205.0,195.46153846153845,164.2,217.4,13
06000,fin_de_semana,51,224.0,225.6153846153846,174.4,283.8,13
06000,fin_de_semana,52,201.0,200.76923076923077,178.6,231.0,13
06000,fin_de_semana,53,204.0,206.76923076923077,182.4,235.4,13
06000,fin_de_semana,54,215.0,213.46153846153845,168.6,259.0,13
06000,fin_de_semana,55,236.0,233.92307692307693,168.2,281.0,13
06000,fin_de_semana,56,207.0,213.92307692307693,188.2,251.8,13
06000,fin_de_semana,57,245.0,244.69230769230768,207.20000000000002,280.4,13
06000,fin_de_semana,58,223.0,237.6153846153846,202.8,296.0,13
06000,fin_de_semana,59,269.0,273.84615384615387,243.2,319.6,13
06000,fin_de_semana,60,281.0,284.2307692307692,255.2,326.0,13
06000,fin_de_semana,61,315.0,330.46153846153845,280.4,383.4,13
06000,fin_de_semana,62,372.0,390.3076923076923,339.4,455.2,13
06000,fin_de_semana,63,462.0,482.0769230769231,425.6,544.4,13
06000,fin_de_semana,64,568.0,553.9230769230769,468.0,633.4,13
06000,fin_de_semana,65,547.0,546.8461538461538,480.8,605.2,13
06000,fin_de_semana,66,671.0,665.3076923076923,562.6,773.6,13
06000,fin_de_semana,67,791.0,762.4615384615385,599.4,897.4,13
06000,fin_de_semana,68,777.0,794.2307692307693,690.6,897.0,13
06000,fin_de_semana,69,950.0,948.0769230769231,864.6,1042.2,13
06000,fin_de_semana,70,1014.0,1041.3846153846155,883.8,1239.4,13
06000,fin_de_semana,71,1088.0,1070.7692307692307,909.4,1252.8,13
06000,fin_de_semana,72,906.0,997.7692307692307,785.0,1314.2,13
06000,fin_de_semana,73,971.0,961.6153846153846,829.4,1123.0,13
06000,fin_de_semana,74,914.0,934.3076923076923,816.8,1092.8,13
06000,fin_de_semana,75,883.0,893.4615384615385,727.0,1014.8,13
06000,fin_de_semana,76,749.0,751.5384615384615,664.2,837.6,13
06000,fin_de_semana,77,781.0,788.8461538461538,708.0,884.8000000000001,13
06000,fin_de_semana,78,665.0,656.3076923076923,555.0,750.6,13
06000,fin_de_semana,79,572.0,593.7692307692307,509.8,693.8000000000001,13
06000,fin_de_semana,80,549.0,538.9230769230769,424.2,635.8,13
06000,fin_de_semana,81,452.0,455.6923076923077,382.2,536.2,13
06000,fin_de_semana,82,383.0,392.53846153846155,342.8,428.6,13
06000,fin_de_semana,83,357.0,362.61538461538464,302.8,429.00000000000006,13
06000,fin_de_semana,84,303.0,314.6923076923077,246.6,379.20000000000005,13
06000,fin_de_semana,85,252.0,262.9230769230769,232.4,305.0,13
06000,fin_de_semana,86,252.0,241.3846153846154,210.0,271.2,13
06000,fin_de_semana,87,214.0,223.46153846153845,188.6,266.6,13
06000,fin_de_semana,88,217.0,212.69230769230768,182.4,242.4,13
06000,fin_de_semana,89,202.0,198.92307692307693,149.4,226.4,13
06000,fin_de_semana,90,223.0,225.0,169.0,270.4,13
06000,fin_de_semana,91,186.0,204.0,172.8,284.40000000000003,13
06000,fin_de_semana,92,217.0,209.92307692307693,171.6,234.4,13
06000,fin_de_semana,93,225.0,213.53846153846155,177.4,252.20000000000002,13
06000,fin_de_semana,94,193.0,198.15384615384616,188.2,223.0,13
06000,fin_de_semana,95,211.0,211.15384615384616,181.6,240.8,13
06111,laboral,0,70.5,73.25,63.1,88.2,28
06111,laboral,1,68.5,67.17857142857143,53.7,78.6,28
06111,laboral,2,70.0,69.85714285714286,48.0,87.0,28
06111,laboral,3,73.0,71.60714285714286,56.9,86.3,28
06111,laboral,4,64.5,66.21428571428571,54.1,77.80000000000001,28
06111,laboral,5,71.0,69.57142857142857,55.5,85.6,28
06111,laboral,6,68.0,67.78571428571429,53.9,81.6,28
06111,laboral,7,63.5,64.64285714285714,47.0,82.3,28
06111,laboral,8,64.0,66.71428571428571,53.7,83.6,28
06111,laboral,9,63.0,64.89285714285714,56.4,75.3,28
06111,laboral,10,66.5,69.42857142857143,54.1,88.2,28
06111,laboral,11,69.0,69.29032258064517,55.0,83.0,31
06111,laboral,12,67.0,65.25806451612904,52.0,79.0,31
06111,laboral,13,69.0,71.09677419354838,56.0,93.0,31
06111,laboral,14,68.0,67.54838709677419,51.0,85.0,31
06111,laboral,15,76.0,75.25806451612904,57.0,91.0,31
06111,laboral,16,75.0,74.29032258064517,59.0,87.0,31
06111,laboral,17,82.0,81.16129032258064,63.0,103.0,31
06111,laboral,18,89.0,89.90322580645162,71.0,106.0,31
06111,laboral,19,109.0,102.93548387096774,82.0,118.0,31
06111,laboral,20,108.0,111.74193548387096,95.0,131.0,31
06111,laboral,21,134.0,131.29032258064515,106.0,150.0,31
06111,laboral,22,148.0,146.48387096774192,118.0,173.0,31
06111,laboral,23,175.0,183.06451612903226,147.0,234.0,31
06111,laboral,24,206.0,214.96774193548387,186.0,255.0,31
06111,laboral,25,239.0,233.19354838709677,181.0,276.0,31
06111,laboral,26,262.0,260.28125,219.6,305.1,32
06111,laboral,27,298.0,300.71875,238.2,375.6,32
06111,laboral,28,320.5,328.09375,277.0,382.5,32
06111,laboral,29,374.0,362.71875,294.7,423.3,32
06111,laboral,30,406.0,398.8125,334.6,470.0,32
06111,laboral,31,434.0,421.875,338.0,488.8,32
06111,laboral,32,409.5,411.125,339.1,455.40000000000003,32
06111,laboral,33,447.5,435.6875,360.4,521.0,32
06111,laboral,34,437.0,443.96875,378.2,512.3000000000001,32
06111,laboral,35,419.5,413.4375,352.1,460.9,32
06111,laboral,36,408.0,418.8125,368.1,481.8,32
06111,laboral,37,408.5,412.1,336.1,486.1,30
06111,laboral,38,395.5,398.03333333333336,347.5,443.7,30
06111,laboral,39,414.0,416.56666666666666,360.5,473.3,30
06111,laboral,40,406.0,407.2,340.0,471.6,30
06111,laboral,41,432.5,438.1,368.9,506.2,30
06111,laboral,42,440.5,448.96666666666664,395.6,515.6,30
06111,laboral,43,471.5,476.6666666666667,395.3,578.1,30
06111,laboral,44,468.0,481.3,404.9,566.7,30
06111,laboral,45,490.0,494.53333333333336,413.3,598.8000000000001,30
06111,laboral,46,505.0,511.3333333333333,428.7,590.5,30
06111,laboral,47,560.0,549.3333333333334,455.9,648.7,30
06111,laboral,48,580.0,589.4,483.8,712.7,30
06111,laboral,49,562.5,553.3333333333334,451.40000000000003,638.0,30
06111,laboral,50,591.5,587.8333333333334,489.2,678.5000000000001,30
06111,laboral,51,587.0,605.4666666666667,447.5,744.5000000000001,30
06111,laboral,52,624.0,614.9629629629629,482.8,763.2,27
06111,laboral,53,615.0,616.925925925926,528.8,728.0,27
06111,laboral,54,594.0,586.1111111111111,505.6,679.6,27
06111,laboral,55,553.0,547.6666666666666,450.6,648.6,27
06111,laboral,56,537.0,527.6666666666666,419.0,597.0,27
06111,laboral,57,489.0,506.77777777777777,410.0,630.0,27
06111,laboral,58,492.0,493.25925925925924,434.6,576.0000000000001,27
06111,laboral,59,422.0,432.51851851851853,367.6,499.8,27
06111,laboral,60,421.0,416.51851851851853,336.4,497.0,27
06111,laboral,61,336.0,348.8888888888889,300.4,409.40000000000003,27
06111,laboral,62,345.0,343.18518518518516,281.8,404.20000000000005,27
06111,laboral,63,320.0,328.9259259259259,265.0,409.2,27
06111,laboral,64,269.0,276.85185185185185,238.8,322.8,27
06111,laboral,65,257.0,258.1111111111111,211.0,315.6,27
06111,laboral,66,246.0,246.44444444444446,211.4,276.0,27
06111,laboral,67,241.0,241.92592592592592,207.8,273.40000000000003,27
06111,laboral,68,239.0,242.77777777777777,208.8,279.6,27
06111,laboral,69,228.0,236.03703703703704,196.8,289.2,27
06111,laboral,70,221.0,230.85185185185185,188.4,281.40000000000003,27
06111,laboral,71,260.0,258.44444444444446,211.4,305.0,27
06111,laboral,72,275.0,287.18518518518516,237.8,343.00000000000006,27
06111,laboral,73,288.0,287.962962962963,242.8,331.0,27
06111,laboral,74,299.0,299.48148148148147,258.0,341.2,27
06111,laboral,75,322.0,320.85185185185185,279.8,358.2,27
06111,laboral,76,312.0,319.6666666666667,262.4,382.20000000000005,27
06111,laboral,77,340.0,332.7037037037037,284.8,377.6,27
06111,laboral,78,336.0,332.77777777777777,294.6,373.2,27
06111,laboral,79,309.0,306.8888888888889,265.8,352.00000000000006,27
06111,laboral,80,282.0,303.44444444444446,249.2,379.40000000000003,27
06111,laboral,81,296.0,306.037037037037,269.6,349.0,27
06111,laboral,82,265.0,261.3703703703704,208.6,318.8,27
06111,laboral,83,236.0,243.2962962962963,204.8,295.8,27
06111,laboral,84,217.0,216.0,176.0,259.8,27
06111,laboral,85,212.0,201.25925925925927,155.6,232.8,27
06111,laboral,86,174.0,176.25925925925927,140.2,206.60000000000002,27
06111,laboral,87,156.0,157.85185185185185,131.8,189.0,27
06111,laboral,88,133.0,137.44444444444446,103.2,174.20000000000002,27
06111,laboral,89,117.0,115.62962962962963,103.0,131.60000000000002,27
06111,laboral,90,107.0,105.33333333333333,86.2,127.80000000000001,27
06111,laboral,91,100.0,99.92592592592592,76.4,121.2,27
06111,laboral,92,91.0,88.51851851851852,72.2,104.4,27
06111,laboral,93,71.0,72.66666666666667,55.0,94.80000000000001,27
06111,laboral,94,78.0,76.51851851851852,58.2,93.80000000000001,27
06111,laboral,95,72.0,73.4074074074074,54.6,92.20000000000002,27
06111,fin_de_semana,0,36.5,36.916666666666664,31.1,43.0,12
06111,fin_de_semana,1,34.0,33.0,24.0,45.300000000000004,12
06111,fin_de_semana,2,28.5,29.25,22.3,32.8,12
06111,fin_de_semana,3,33.0,33.583333333333336,29.0,40.6,12
06111,fin_de_semana,4,29.0,29.916666666666668,17.4,38.8,12
06111,fin_de_semana,5,32.0,32.5,24.6,39.8,12
06111,fin_de_semana,6,29.5,28.833333333333332,23.2,34.8,12
06111,fin_de_semana,7,30.0,30.5,22.3,39.5,12
06111,fin_de_semana,8,24.0,24.5,22.1,28.9,12
06111,fin_de_semana,9,27.5,30.25,23.1,39.7,12
06111,fin_de_semana,10,30.0,30.666666666666668,20.2,40.0,12
06111,fin_de_semana,11,30.0,31.166666666666668,21.4,45.5,12
06111,fin_de_semana,12,29.5,30.416666666666668,25.1,38.6,12
06111,fin_de_semana,13,29.0,29.833333333333332,28.0,32.8,12
06111,fin_de_semana,14,32.5,33.0,28.2,36.8,12
06111,fin_de_semana,15,33.0,33.833333333333336,29.0,41.7,12
06111,fin_de_semana,16,38.0,37.666666666666664,25.2,51.9,12
06111,fin_de_semana,17,41.5,42.5,32.2,56.7,12
06111,fin_de_semana,18,39.0,36.916666666666664,26.1,45.7,12
06111,fin_de_semana,19,46.5,47.5,39.2,56.8,12
06111,fin_de_semana,20,49.5,51.583333333333336,41.4,62.5,12
06111,fin_de_semana,21,63.0,63.166666666666664,52.3,77.0,12
06111,fin_de_semana,22,79.5,79.75,69.1,90.8,12
06111,fin_de_semana,23,82.0,84.5,75.1,95.9,12
06111,fin_de_semana,24,95.5,94.25,82.4,104.8,12
06111,fin_de_semana,25,121.5,121.58333333333333,101.7,143.8,12
06111,fin_de_semana,26,123.0,125.07692307692308,110.0,144.8,13
06111,fin_de_semana,27,149.0,147.84615384615384,120.6,181.6,13
06111,fin_de_semana,28,152.0,151.84615384615384,119.0,187.6,13
06111,fin_de_semana,29,180.0,182.15384615384616,139.2,229.20000000000002,13
06111,fin_de_semana,30,194.0,187.23076923076923,153.4,208.0,13
06111,fin_de_semana,31,212.0,209.84615384615384,181.4,236.6,13
06111,fin_de_semana,32,189.0,189.23076923076923,165.4,208.8,13
06111,fin_de_semana,33,201.0,199.92307692307693,171.2,227.8,13
06111,fin_de_semana,34,210.0,212.0,167.2,263.2,13
06111,fin_de_semana,35,185.0,191.15384615384616,148.0,234.0,13
06111,fin_de_semana,36,189.0,195.3846153846154,181.0,220.8,13
06111,fin_de_semana,37,205.0,198.76923076923077,161.4,225.2,13
06111,fin_de_semana,38,191.0,189.46153846153845,159.0,219.20000000000002,13
06111,fin_de_semana,39,200.0,196.6153846153846,170.4,216.8,13
06111,fin_de_semana,40,194.0,199.53846153846155,165.6,244.20000000000002,13
06111,fin_de_semana,41,216.0,207.84615384615384,166.0,247.60000000000002,13
06111,fin_de_semana,42,212.0,213.23076923076923,182.4,239.0,13
06111,fin_de_semana,43,212.0,224.3846153846154,201.8,263.00000000000006,13
06111,fin_de_semana,44,241.0,238.92307692307693,191.8,285.40000000000003,13
06111,fin_de_semana,45,249.0,245.15384615384616,206.4,273.8,13
06111,fin_de_semana,46,241.0,250.0,205.4,302.8,13
06111,fin_de_semana,47,233.0,246.53846153846155,200.2,319.0,13
06111,fin_de_semana,48,269.0,276.15384615384613,215.2,334.8,13
06111,fin_de_semana,49,276.0,265.15384615384613,210.4,302.8,13
06111,fin_de_semana,50,307.0,301.7692307692308,241.8,384.0,13
06111,fin_de_semana,51,300.0,299.61538461538464,261.2,358.0,13
06111,fin_de_semana,52,285.0,279.61538461538464,244.6,329.20000000000005,13
06111,fin_de_semana,53,295.0,285.46153846153845,218.4,349.00000000000006,13
06111,fin_de_semana,54,260.0,266.15384615384613,234.2,305.6,13
06111,fin_de_semana,55,286.0,276.61538461538464,209.0,309.2,13
06111,fin_de_semana,56,246.0,253.3846153846154,201.4,291.6,13
06111,fin_de_semana,57,243.0,238.6153846153846,205.4,275.8,13
06111,fin_de_semana,58,211.0,223.07692307692307,195.0,263.8,13
06111,fin_de_semana,59,200.0,208.30769230769232,164.6,253.8,13
06111,fin_de_semana,60,200.0,195.15384615384616,165.0,241.8,13
06111,fin_de_semana,61,163.0,159.3846153846154,129.0,186.60000000000002,13
06111,fin_de_semana,62,155.0,149.0,124.8,166.6,13
06111,fin_de_semana,63,154.0,151.84615384615384,113.8,183.60000000000002,13
06111,fin_de_semana,64,129.0,128.3846153846154,112.2,143.8,13
06111,fin_de_semana,65,122.0,121.3076923076923,101.2,134.6,13
06111,fin_de_semana,66,123.0,122.53846153846153,109.6,135.4,13
06111,fin_de_semana,67,119.0,119.46153846153847,101.2,136.8,13
06111,fin_de_semana,68,111.0,111.3076923076923,94.4,125.2,13
06111,fin_de_semana,69,120.0,118.23076923076923,104.6,131.4,13
06111,fin_de_semana,70,119.0,117.53846153846153,97.4,128.8,13
06111,fin_de_semana,71,110.0,116.15384615384616,95.8,138.2,13
06111,fin_de_semana,72,134.0,134.30769230769232,109.4,162.20000000000002,13
06111,fin_de_semana,73,132.0,130.23076923076923,109.2,143.2,13
06111,fin_de_semana,74,131.0,137.07692307692307,110.4,168.20000000000002,13
06111,fin_de_semana,75,163.0,158.84615384615384,140.2,184.2,13
06111,fin_de_semana,76,155.0,157.3846153846154,120.8,192.2,13
06111,fin_de_semana,77,172.0,161.23076923076923,129.2,182.4,13
06111,fin_de_semana,78,152.0,158.53846153846155,138.6,184.6,13
06111,fin_de_semana,79,136.0,140.84615384615384,112.4,171.2,13
06111,fin_de_semana,80,143.0,143.92307692307693,131.2,160.20000000000002,13
06111,fin_de_semana,81,133.0,138.15384615384616,117.4,166.6,13
06111,fin_de_semana,82,130.0,128.15384615384616,106.6,145.6,13
06111,fin_de_semana,83,116.0,114.07692307692308,86.0,142.4,13
06111,fin_de_semana,84,110.0,112.6923076923077,97.2,134.6,13
06111,fin_de_semana,85,88.0,92.84615384615384,76.0,117.6,13
06111,fin_de_semana,86,86.0,80.84615384615384,60.4,96.0,13
06111,fin_de_semana,87,69.0,72.3076923076923,60.2,87.8,13
06111,fin_de_semana,88,64.0,64.6923076923077,57.0,71.8,13
06111,fin_de_semana,89,58.0,56.30769230769231,41.6,65.8,13
06111,fin_de_semana,90,51.0,49.76923076923077,41.2,60.400000000000006,13
06111,fin_de_semana,91,47.0,47.53846153846154,33.4,60.0,13
06111,fin_de_semana,92,42.0,39.92307692307692,32.0,46.6,13
06111,fin_de_semana,93,36.0,36.23076923076923,24.6,46.2,13
06111,fin_de_semana,94,37.0,38.84615384615385,29.4,48.8,13
06111,fin_de_semana,95,31.0,31.76923076923077,26.0,36.6,13
07105,laboral,0,145.0,143.17857142857142,113.4,176.3,28
07105,laboral,1,129.0,130.75,103.7,157.2,28
07105,laboral,2,112.0,113.03571428571429,92.4,134.3,28
07105,laboral,3,102.0,101.53571428571429,87.9,113.0,28
07105,laboral,4,103.5,98.03571428571429,75.4,113.2,28
07105,laboral,5,87.0,87.75,69.5,106.5,28
07105,laboral,6,83.5,85.96428571428571,67.4,107.3,28
07105,laboral,7,78.5,75.85714285714286,58.0,91.9,28
07105,laboral,8,72.0,74.64285714285714,54.7,88.80000000000001,28
07105,laboral,9,80.5,81.21428571428571,61.6,96.3,28
07105,laboral,10,70.5,72.28571428571429,58.1,86.3,28
07105,laboral,11,73.0,75.54838709677419,60.0,94.0,31
07105,laboral,12,69.0,69.0,56.0,86.0,31
07105,laboral,13,66.0,67.93548387096774,57.0,84.0,31
07105,laboral,14,74.0,74.74193548387096,59.0,90.0,31
07105,laboral,15,76.0,72.3225806451613,50.0,87.0,31
07105,laboral,16,68.0,68.48387096774194,51.0,88.0,31
07105,laboral,17,72.0,73.83870967741936,59.0,90.0,31
07105,laboral,18,70.0,72.19354838709677,54.0,91.0,31
07105,laboral,19,64.0,66.2258064516129,49.0,87.0,31
07105,laboral,20,74.0,70.29032258064517,50.0,84.0,31
07105,laboral,21,68.0,69.80645161290323,59.0,84.0,31
07105,laboral,22,67.0,70.0,57.0,88.0,31
07105,laboral,23,69.0,68.96774193548387,55.0,79.0,31
07105,laboral,24,76.0,73.09677419354838,53.0,89.0,31
07105,laboral,25,72.0,72.45161290322581,57.0,91.0,31
07105,laboral,26,76.5,75.0625,60.2,90.0,32
07105,laboral,27,70.0,72.46875,59.1,92.0,32
07105,laboral,28,79.0,80.46875,65.0,95.7,32
07105,laboral,29,80.5,80.75,61.5,99.60000000000001,32
07105,laboral,30,88.0,84.5,59.0,102.80000000000001,32
07105,laboral,31,88.5,90.1875,72.2,114.30000000000001,32
07105,laboral,32,94.5,96.90625,83.0,116.9,32
07105,laboral,33,100.5,101.75,82.3,121.7,32
07105,laboral,34,106.0,109.15625,86.5,130.4,32
07105,laboral,35,116.0,119.9375,95.1,149.3,32
07105,laboral,36,133.5,130.96875,93.2,170.9,32
07105,laboral,37,144.5,142.8,114.7,166.5,30
07105,laboral,38,156.5,158.16666666666666,129.7,196.60000000000002,30
07105,laboral,39,169.0,172.8,142.0,210.10000000000002,30
07105,laboral,40,169.5,171.36666666666667,142.1,198.70000000000002,30
07105,laboral,41,196.0,195.36666666666667,159.0,233.3,30
07105,laboral,42,218.0,213.83333333333334,175.4,256.3,30
07105,laboral,43,223.5,220.13333333333333,172.9,262.20000000000005,30
07105,laboral,44,240.5,241.0,205.0,289.1,30
07105,laboral,45,242.0,256.26666666666665,198.0,329.7,30
07105,laboral,46,250.0,255.63333333333333,206.7,302.6,30
07105,laboral,47,254.5,255.63333333333333,213.6,313.2,30
07105,laboral,48,268.0,268.06666666666666,228.5,299.5,30
07105,laboral,49,259.0,264.8333333333333,226.0,324.6,30
07105,laboral,50,257.5,266.76666666666665,232.7,312.6,30
07105,laboral,51,258.0,258.56666666666666,219.0,301.7,30
07105,laboral,52,263.0,264.9259259259259,222.2,307.8,27
07105,laboral,53,239.0,247.11111111111111,202.8,300.2,27
07105,laboral,54,248.0,242.74074074074073,201.2,274.6,27
07105,laboral,55,230.0,234.88888888888889,198.2,280.8,27
07105,laboral,56,242.0,244.03703703703704,199.6,294.6,27
07105,laboral,57,225.0,232.22222222222223,188.0,275.00000000000006,27
07105,laboral,58,215.0,213.2962962962963,165.8,255.20000000000002,27
07105,laboral,59,201.0,198.22222222222223,172.0,221.4,27
07105,laboral,60,204.0,203.74074074074073,175.8,234.8,27
07105,laboral,61,205.0,205.59259259259258,159.0,247.60000000000002,27
07105,laboral,62,206.0,205.22222222222223,175.4,243.0,27
07105,laboral,63,219.0,225.03703703703704,188.8,276.6,27
07105,laboral,64,257.0,252.7037037037037,200.8,276.6,27
07105,laboral,65,252.0,259.85185185185185,208.8,321.0,27
07105,laboral,66,301.0,292.44444444444446,239.8,334.2,27
07105,laboral,67,322.0,323.25925925925924,271.8,384.20000000000005,27
07105,laboral,68,344.0,355.0,301.0,424.0,27
07105,laboral,69,400.0,399.962962962963,339.2,441.6,27
07105,laboral,70,437.0,439.51851851851853,370.4,495.8,27
07105,laboral,71,449.0,468.3703703703704,395.4,566.0,27
07105,laboral,72,510.0,516.1481481481482,429.4,608.4000000000001,27
07105,laboral,73,559.0,553.0,458.2,625.8000000000001,27
07105,laboral,74,577.0,583.9629629629629,496.0,666.2,27
07105,laboral,75,590.0,610.8518518518518,516.6,734.2,27
07105,laboral,76,627.0,618.8888888888889,514.6,722.8000000000001,27
07105,laboral,77,650.0,643.4074074074074,533.4,758.4,27
07105,laboral,78,660.0,648.074074074074,543.6,729.0,27
07105,laboral,79,628.0,647.5555555555555,556.6,743.4,27
07105,laboral,80,651.0,656.8518518518518,520.0,767.6000000000001,27
07105,laboral,81,642.0,648.6666666666666,535.8,719.6,27
07105,laboral,82,612.0,619.8518518518518,546.2,693.2,27
07105,laboral,83,561.0,566.3333333333334,451.0,702.8000000000001,27
07105,laboral,84,547.0,541.1851851851852,477.2,611.2,27
07105,laboral,85,510.0,525.7037037037037,447.4,639.2,27
07105,laboral,86,503.0,501.81481481481484,433.2,568.8000000000001,27
07105,laboral,87,448.0,440.18518518518516,369.8,496.6,27
07105,laboral,88,412.0,408.25925925925924,325.6,451.6,27
07105,laboral,89,353.0,357.44444444444446,298.8,427.0,27
07105,laboral,90,294.0,308.18518518518516,255.2,367.2,27
07105,laboral,91,285.0,279.55555555555554,219.6,345.0,27
07105,laboral,92,247.0,237.92592592592592,192.8,280.6,27
07105,laboral,93,218.0,220.77777777777777,174.6,268.4,27
07105,laboral,94,186.0,187.07407407407408,154.6,231.0,27
07105,laboral,95,157.0,163.74074074074073,132.0,196.20000000000002,27
07105,fin_de_semana,0,194.5,191.5,153.1,229.1,12
07105,fin_de_semana,1,159.5,166.66666666666666,140.4,194.5,12
07105,fin_de_semana,2,150.0,146.5,115.6,175.1,12
07105,fin_de_semana,3,119.5,128.91666666666666,103.8,162.70000000000002,12
07105,fin_de_semana,4,120.5,121.0,95.8,150.9,12
07105,fin_de_semana,5,115.5,112.66666666666667,97.0,121.9,12
07105,fin_de_semana,6,99.5,104.33333333333333,86.1,131.1,12
07105,fin_de_semana,7,101.0,105.58333333333333,92.3,124.8,12
07105,fin_de_semana,8,104.5,104.25,94.6,110.7,12
07105,fin_de_semana,9,84.0,93.66666666666667,76.1,129.9,12
07105,fin_de_semana,10,86.0,90.25,71.2,115.6,12
07105,fin_de_semana,11,89.5,89.58333333333333,77.1,100.9,12
